Gene_names,GO_terms,GO_names
KLMA_30149,GO:0000287,magnesium ion binding
KLMA_30149,GO:0004450,isocitrate dehydrogenase (NADP+) activity
KLMA_30149,GO:0006099,tricarboxylic acid cycle
KLMA_30149,GO:0006102,isocitrate metabolic process
KLMA_30149,GO:0051287,NAD binding
KLMA_30154,GO:0004357,glutamate-cysteine ligase activity
KLMA_30154,GO:0005524,ATP binding
KLMA_30154,GO:0006750,glutathione biosynthetic process
KLMA_50348,GO:0006482,protein demethylation
KLMA_50348,GO:0051723,protein methylesterase activity
KLMA_30164,GO:0005789,endoplasmic reticulum membrane
KLMA_30164,GO:0006506,GPI anchor biosynthetic process
KLMA_30164,GO:0008374,O-acyltransferase activity
KLMA_40167,GO:0000213,tRNA-intron endonuclease activity
KLMA_40167,GO:0000214,tRNA-intron endonuclease complex
KLMA_40167,GO:0003676,nucleic acid binding
KLMA_40167,GO:0006388,"tRNA splicing, via endonucleolytic cleavage and ligation"
KLMA_40167,GO:0016829,lyase activity
KLMA_10229,GO:0003746,translation elongation factor activity
KLMA_10229,GO:0003924,GTPase activity
KLMA_10229,GO:0005525,GTP binding
KLMA_50136,GO:0003746,translation elongation factor activity
KLMA_50136,GO:0003924,GTPase activity
KLMA_50136,GO:0005525,GTP binding
KLMA_50358,GO:0004521,RNA endonuclease activity
KLMA_50358,GO:0004674,protein serine/threonine kinase activity
KLMA_50358,GO:0005524,ATP binding
KLMA_50358,GO:0006397,mRNA processing
KLMA_50358,GO:0006468,protein phosphorylation
KLMA_50358,GO:0016020,membrane
KLMA_50358,GO:0030968,endoplasmic reticulum unfolded protein response
KLMA_50363,GO:0008643,carbohydrate transport
KLMA_50363,GO:0016020,membrane
KLMA_50363,GO:0022857,transmembrane transporter activity
KLMA_40177,GO:0005634,nucleus
KLMA_40177,GO:0005694,chromosome
KLMA_40177,GO:0007076,mitotic chromosome condensation
KLMA_40177,GO:0051301,cell division
KLMA_40182,GO:0000290,deadenylation-dependent decapping of nuclear-transcribed mRNA
KLMA_40182,GO:0016787,hydrolase activity
KLMA_50373,GO:0005634,nucleus
KLMA_50373,GO:0005737,cytoplasm
KLMA_50373,GO:0006606,protein import into nucleus
KLMA_50373,GO:0051028,mRNA transport
KLMA_30184,GO:0005524,ATP binding
KLMA_30184,GO:0005737,cytoplasm
KLMA_30184,GO:0008233,peptidase activity
KLMA_30184,GO:0008540,"proteasome regulatory particle, base subcomplex"
KLMA_30184,GO:0016887,ATP hydrolysis activity
KLMA_30184,GO:0036402,proteasome-activating activity
KLMA_30184,GO:0043161,proteasome-mediated ubiquitin-dependent protein catabolic process
KLMA_30184,GO:0070682,proteasome regulatory particle assembly
KLMA_40379,GO:0003677,DNA binding
KLMA_40379,GO:0003700,DNA-binding transcription factor activity
KLMA_40379,GO:0005507,copper ion binding
KLMA_40379,GO:0005634,nucleus
KLMA_30204,GO:0004506,squalene monooxygenase activity
KLMA_30204,GO:0005789,endoplasmic reticulum membrane
KLMA_30204,GO:0016126,sterol biosynthetic process
KLMA_30204,GO:0050660,flavin adenine dinucleotide binding
KLMA_50393,GO:0005524,ATP binding
KLMA_50393,GO:0005737,cytoplasm
KLMA_50393,GO:0016226,iron-sulfur cluster assembly
KLMA_50393,GO:0046872,metal ion binding
KLMA_50393,GO:0051539,"4 iron, 4 sulfur cluster binding"
KLMA_50393,GO:0140663,ATP-dependent FeS chaperone activity
KLMA_30209,GO:0008270,zinc ion binding
KLMA_30209,GO:0061630,ubiquitin protein ligase activity
KLMA_30209,GO:0071596,ubiquitin-dependent protein catabolic process via the N-end rule pathway
KLMA_40399,GO:0005886,plasma membrane
KLMA_40399,GO:0016740,transferase activity
KLMA_40207,GO:0005385,zinc ion transmembrane transporter activity
KLMA_40207,GO:0005789,endoplasmic reticulum membrane
KLMA_40207,GO:0006882,intracellular zinc ion homeostasis
KLMA_50403,GO:0000781,"chromosome, telomeric region"
KLMA_50403,GO:0005697,telomerase holoenzyme complex
KLMA_50403,GO:0007004,telomere maintenance via telomerase
KLMA_50403,GO:0042162,telomeric DNA binding
KLMA_50403,GO:0051973,positive regulation of telomerase activity
KLMA_50141,GO:0003924,GTPase activity
KLMA_50141,GO:0005525,GTP binding
KLMA_50141,GO:1990131,Gtr1-Gtr2 GTPase complex
KLMA_50146,GO:0005956,protein kinase CK2 complex
KLMA_50146,GO:0016301,kinase activity
KLMA_50146,GO:0016310,phosphorylation
KLMA_50146,GO:0019887,protein kinase regulator activity
KLMA_40217,GO:0004100,chitin synthase activity
KLMA_40217,GO:0006031,chitin biosynthetic process
KLMA_40217,GO:0016020,membrane
KLMA_40419,GO:0006865,amino acid transport
KLMA_40419,GO:0015075,monoatomic ion transmembrane transporter activity
KLMA_40419,GO:0031966,mitochondrial membrane
KLMA_30229,GO:0003676,nucleic acid binding
KLMA_30229,GO:0003724,RNA helicase activity
KLMA_30229,GO:0005524,ATP binding
KLMA_30229,GO:0016787,hydrolase activity
KLMA_50161,GO:0004371,glycerone kinase activity
KLMA_50161,GO:0005524,ATP binding
KLMA_50161,GO:0016310,phosphorylation
KLMA_50161,GO:0019588,anaerobic glycerol catabolic process
KLMA_50161,GO:0050354,triokinase activity
KLMA_40434,GO:0004402,histone acetyltransferase activity
KLMA_40434,GO:0005634,nucleus
KLMA_40444,GO:0003755,peptidyl-prolyl cis-trans isomerase activity
KLMA_50186,GO:0004386,helicase activity
KLMA_50186,GO:0005524,ATP binding
KLMA_50186,GO:0016787,hydrolase activity
KLMA_40252,GO:0003746,translation elongation factor activity
KLMA_40252,GO:0005634,nucleus
KLMA_40252,GO:0046872,metal ion binding
KLMA_40454,GO:0004842,ubiquitin-protein transferase activity
KLMA_40454,GO:0005634,nucleus
KLMA_40454,GO:0006325,chromatin organization
KLMA_40454,GO:0010390,histone monoubiquitination
KLMA_40454,GO:0046872,metal ion binding
KLMA_50196,GO:0005886,plasma membrane
KLMA_50196,GO:0042123,glucanosyltransferase activity
KLMA_50196,GO:0071840,cellular component organization or biogenesis
KLMA_50196,GO:0071852,fungal-type cell wall organization or biogenesis
KLMA_40459,GO:0005789,endoplasmic reticulum membrane
KLMA_40459,GO:0006886,intracellular protein transport
KLMA_40459,GO:0006888,endoplasmic reticulum to Golgi vesicle-mediated transport
KLMA_40459,GO:0070973,protein localization to endoplasmic reticulum exit site
KLMA_30269,GO:0005789,endoplasmic reticulum membrane
KLMA_30269,GO:0006486,protein glycosylation
KLMA_30269,GO:0042283,"dolichyl pyrophosphate Glc1Man9GlcNAc2 alpha-1,3-glucosyltransferase activity"
KLMA_30274,GO:0010181,FMN binding
KLMA_30274,GO:0016020,membrane
KLMA_30274,GO:0016156,fumarate reductase (NADH) activity
KLMA_40469,GO:0000795,synaptonemal complex
KLMA_40469,GO:0007131,reciprocal meiotic recombination
KLMA_40469,GO:0019789,SUMO transferase activity
KLMA_30284,GO:0005758,mitochondrial intermembrane space
KLMA_30284,GO:0009055,electron transfer activity
KLMA_30284,GO:0020037,heme binding
KLMA_30284,GO:0046872,metal ion binding
KLMA_30284,GO:0070469,respirasome
KLMA_50216,GO:0000349,generation of catalytic spliceosome for first transesterification step
KLMA_50216,GO:0000350,generation of catalytic spliceosome for second transesterification step
KLMA_50216,GO:0046872,metal ion binding
KLMA_50216,GO:0071006,U2-type catalytic step 1 spliceosome
KLMA_50216,GO:0071007,U2-type catalytic step 2 spliceosome
KLMA_50226,GO:0004798,thymidylate kinase activity
KLMA_50226,GO:0005524,ATP binding
KLMA_50226,GO:0006233,dTDP biosynthetic process
KLMA_50226,GO:0016310,phosphorylation
KLMA_30299,GO:0003723,RNA binding
KLMA_30299,GO:0005737,cytoplasm
KLMA_30299,GO:0006397,mRNA processing
KLMA_30299,GO:0006417,regulation of translation
KLMA_30299,GO:0051028,mRNA transport
KLMA_50231,GO:0004047,aminomethyltransferase activity
KLMA_50231,GO:0005739,mitochondrion
KLMA_50231,GO:0006546,glycine catabolic process
KLMA_50231,GO:0008168,methyltransferase activity
KLMA_50231,GO:0008483,transaminase activity
KLMA_50231,GO:0032259,methylation
KLMA_50488,GO:0004512,inositol-3-phosphate synthase activity
KLMA_50488,GO:0006021,inositol biosynthetic process
KLMA_50488,GO:0008654,phospholipid biosynthetic process
KLMA_50241,GO:0004733,pyridoxamine-phosphate oxidase activity
KLMA_50241,GO:0008615,pyridoxine biosynthetic process
KLMA_50241,GO:0010181,FMN binding
KLMA_50493,GO:0004149,dihydrolipoyllysine-residue succinyltransferase activity
KLMA_50493,GO:0006099,tricarboxylic acid cycle
KLMA_50493,GO:0033512,L-lysine catabolic process to acetyl-CoA via saccharopine
KLMA_50493,GO:0045252,oxoglutarate dehydrogenase complex
KLMA_30314,GO:0016192,vesicle-mediated transport
KLMA_30314,GO:0016301,kinase activity
KLMA_30314,GO:0016310,phosphorylation
KLMA_30314,GO:0046854,phosphatidylinositol phosphate biosynthetic process
KLMA_30314,GO:0048015,phosphatidylinositol-mediated signaling
KLMA_40509,GO:0004571,"mannosyl-oligosaccharide 1,2-alpha-mannosidase activity"
KLMA_40509,GO:0005509,calcium ion binding
KLMA_40509,GO:0005975,carbohydrate metabolic process
KLMA_40509,GO:0016020,membrane
KLMA_40509,GO:0030433,ubiquitin-dependent ERAD pathway
KLMA_30329,GO:0000339,RNA cap binding
KLMA_30329,GO:0005634,nucleus
KLMA_30329,GO:0005846,nuclear cap binding complex
KLMA_30329,GO:0045292,"mRNA cis splicing, via spliceosome"
KLMA_40519,GO:0000413,protein peptidyl-prolyl isomerization
KLMA_40519,GO:0003755,peptidyl-prolyl cis-trans isomerase activity
KLMA_40519,GO:0006457,protein folding
KLMA_50513,GO:0004657,proline dehydrogenase activity
KLMA_50513,GO:0006562,proline catabolic process
KLMA_50271,GO:0006633,fatty acid biosynthetic process
KLMA_50271,GO:0009922,fatty acid elongase activity
KLMA_50271,GO:0016020,membrane
KLMA_50271,GO:0102756,very-long-chain 3-ketoacyl-CoA synthase activity
KLMA_50523,GO:0000387,spliceosomal snRNP assembly
KLMA_50523,GO:0005681,spliceosomal complex
KLMA_50523,GO:0005829,cytosol
KLMA_50523,GO:0120114,Sm-like protein family complex
KLMA_40534,GO:0000814,ESCRT II complex
KLMA_40534,GO:0031902,late endosome membrane
KLMA_40534,GO:0032266,phosphatidylinositol-3-phosphate binding
KLMA_40534,GO:0043130,ubiquitin binding
KLMA_40534,GO:0043328,protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway
KLMA_40534,GO:0046872,metal ion binding
KLMA_50286,GO:0005525,GTP binding
KLMA_50286,GO:0005619,ascospore wall
KLMA_50286,GO:0005935,cellular bud neck
KLMA_50286,GO:0031105,septin complex
KLMA_50286,GO:0051301,cell division
KLMA_40287,GO:0004553,"hydrolase activity, hydrolyzing O-glycosyl compounds"
KLMA_40287,GO:0005975,carbohydrate metabolic process
KLMA_40287,GO:0016020,membrane
KLMA_40287,GO:0031505,fungal-type cell wall organization
KLMA_50533,GO:0003987,acetate-CoA ligase activity
KLMA_50533,GO:0005524,ATP binding
KLMA_50533,GO:0016020,membrane
KLMA_50533,GO:0016208,AMP binding
KLMA_50533,GO:0019427,acetyl-CoA biosynthetic process from acetate
KLMA_30364,GO:0045145,single-stranded DNA 5'-3' DNA exonuclease activity
KLMA_30364,GO:0046872,metal ion binding
KLMA_50311,GO:0005730,nucleolus
KLMA_50311,GO:0030515,snoRNA binding
KLMA_50311,GO:0031428,box C/D RNP complex
KLMA_50311,GO:0032040,small-subunit processome
KLMA_50311,GO:0042254,ribosome biogenesis
KLMA_30374,GO:0005801,cis-Golgi network
KLMA_30374,GO:0006886,intracellular protein transport
KLMA_30374,GO:0016020,membrane
KLMA_40317,GO:0004725,protein tyrosine phosphatase activity
KLMA_40317,GO:0006470,protein dephosphorylation
KLMA_40317,GO:0007049,cell cycle
KLMA_40317,GO:0051301,cell division
KLMA_40317,GO:1902751,positive regulation of cell cycle G2/M phase transition
KLMA_40569,GO:0005643,nuclear pore
KLMA_40569,GO:0015031,protein transport
KLMA_40569,GO:0031965,nuclear membrane
KLMA_40569,GO:0051028,mRNA transport
KLMA_50321,GO:0004392,heme oxygenase (decyclizing) activity
KLMA_50321,GO:0006788,heme oxidation
KLMA_50321,GO:0016020,membrane
KLMA_50321,GO:0046872,metal ion binding
KLMA_30384,GO:0005524,ATP binding
KLMA_30384,GO:0005832,chaperonin-containing T-complex
KLMA_30384,GO:0016887,ATP hydrolysis activity
KLMA_30384,GO:0051082,unfolded protein binding
KLMA_30384,GO:0051086,chaperone mediated protein folding independent of cofactor
KLMA_30384,GO:0140662,ATP-dependent protein folding chaperone
KLMA_50563,GO:0016020,membrane
KLMA_50563,GO:0019706,protein-cysteine S-palmitoyltransferase activity
KLMA_40574,GO:0016020,membrane
KLMA_40574,GO:0034599,cellular response to oxidative stress
KLMA_40574,GO:0051920,peroxiredoxin activity
KLMA_50331,GO:0003676,nucleic acid binding
KLMA_50331,GO:0005524,ATP binding
KLMA_50331,GO:0006260,DNA replication
KLMA_50331,GO:0006281,DNA repair
KLMA_50331,GO:0006310,DNA recombination
KLMA_50331,GO:0016787,hydrolase activity
KLMA_50331,GO:0043138,3'-5' DNA helicase activity
KLMA_50331,GO:0043229,intracellular organelle
KLMA_50573,GO:0000139,Golgi membrane
KLMA_50573,GO:0005789,endoplasmic reticulum membrane
KLMA_50573,GO:0006665,sphingolipid metabolic process
KLMA_50573,GO:0016125,sterol metabolic process
KLMA_50573,GO:0032366,intracellular sterol transport
KLMA_50573,GO:0032541,cortical endoplasmic reticulum
KLMA_50573,GO:0097036,regulation of plasma membrane sterol distribution
KLMA_40342,GO:0004072,aspartate kinase activity
KLMA_40342,GO:0008652,amino acid biosynthetic process
KLMA_40342,GO:0016310,phosphorylation
KLMA_40342,GO:1901605,alpha-amino acid metabolic process
KLMA_40589,GO:0004844,uracil DNA N-glycosylase activity
KLMA_40589,GO:0005634,nucleus
KLMA_40589,GO:0005739,mitochondrion
KLMA_40589,GO:0006284,base-excision repair
KLMA_50583,GO:0005737,cytoplasm
KLMA_50583,GO:0005876,spindle microtubule
KLMA_50583,GO:0008608,attachment of spindle microtubules to kinetochore
KLMA_50583,GO:0042729,DASH complex
KLMA_50351,GO:0000276,"mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)"
KLMA_50351,GO:0015078,proton transmembrane transporter activity
KLMA_50351,GO:0015986,proton motive force-driven ATP synthesis
KLMA_30414,GO:0003712,transcription coregulator activity
KLMA_30414,GO:0006357,regulation of transcription by RNA polymerase II
KLMA_30414,GO:0016592,mediator complex
KLMA_30424,GO:0003842,1-pyrroline-5-carboxylate dehydrogenase activity
KLMA_30424,GO:0010133,proline catabolic process to glutamate
KLMA_40619,GO:0003676,nucleic acid binding
KLMA_40619,GO:0003724,RNA helicase activity
KLMA_40619,GO:0005524,ATP binding
KLMA_40619,GO:0005634,nucleus
KLMA_40619,GO:0008380,RNA splicing
KLMA_40619,GO:0016787,hydrolase activity
KLMA_40619,GO:0022613,ribonucleoprotein complex biogenesis
KLMA_40619,GO:1990904,ribonucleoprotein complex
KLMA_40624,GO:0004022,alcohol dehydrogenase (NAD+) activity
KLMA_40624,GO:0008270,zinc ion binding
KLMA_40387,GO:0005778,peroxisomal membrane
KLMA_40387,GO:0008022,obsolete protein C-terminus binding
KLMA_40387,GO:0008270,zinc ion binding
KLMA_40387,GO:0016558,protein import into peroxisome matrix
KLMA_50613,GO:0006147,guanine catabolic process
KLMA_50613,GO:0008270,zinc ion binding
KLMA_50613,GO:0008892,guanine deaminase activity
KLMA_50381,GO:0005524,ATP binding
KLMA_50381,GO:0005794,Golgi apparatus
KLMA_50381,GO:0016020,membrane
KLMA_50381,GO:0017110,nucleoside diphosphate phosphatase activity
KLMA_30439,GO:0000413,protein peptidyl-prolyl isomerization
KLMA_30439,GO:0003755,peptidyl-prolyl cis-trans isomerase activity
KLMA_30439,GO:0006457,protein folding
KLMA_50396,GO:0006862,nucleotide transport
KLMA_50396,GO:0016020,membrane
KLMA_50396,GO:0055085,transmembrane transport
KLMA_50628,GO:0004252,serine-type endopeptidase activity
KLMA_50628,GO:0006508,proteolysis
KLMA_50628,GO:0016020,membrane
KLMA_50019,GO:0000166,nucleotide binding
KLMA_50019,GO:0004354,glutamate dehydrogenase (NADP+) activity
KLMA_50019,GO:0006520,amino acid metabolic process
KLMA_40417,GO:0000220,"vacuolar proton-transporting V-type ATPase, V0 domain"
KLMA_40417,GO:0046961,"proton-transporting ATPase activity, rotational mechanism"
KLMA_50024,GO:0000050,urea cycle
KLMA_50024,GO:0004053,arginase activity
KLMA_50024,GO:0006525,arginine metabolic process
KLMA_50024,GO:0046872,metal ion binding
KLMA_50024,GO:0051171,regulation of nitrogen compound metabolic process
KLMA_50024,GO:0080090,regulation of primary metabolic process
KLMA_40422,GO:0000463,"maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"
KLMA_40422,GO:0000466,"maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"
KLMA_40422,GO:0005654,nucleoplasm
KLMA_40422,GO:0005730,nucleolus
KLMA_40422,GO:0030687,"preribosome, large subunit precursor"
KLMA_40422,GO:0043021,ribonucleoprotein complex binding
KLMA_50411,GO:0005886,plasma membrane
KLMA_50411,GO:0016740,transferase activity
KLMA_50034,GO:0004197,cysteine-type endopeptidase activity
KLMA_50034,GO:0006508,proteolysis
KLMA_50034,GO:0006915,apoptotic process
KLMA_40432,GO:0005634,nucleus
KLMA_40432,GO:0005737,cytoplasm
KLMA_40432,GO:0015031,protein transport
KLMA_40432,GO:0043023,ribosomal large subunit binding
KLMA_50426,GO:0001054,RNA polymerase I activity
KLMA_50426,GO:0001056,RNA polymerase III activity
KLMA_50426,GO:0003677,DNA binding
KLMA_50426,GO:0046983,protein dimerization activity
KLMA_50426,GO:0055029,nuclear DNA-directed RNA polymerase complex
KLMA_40442,GO:0006869,lipid transport
KLMA_40442,GO:0008289,lipid binding
KLMA_40442,GO:0016020,membrane
KLMA_40442,GO:0061817,endoplasmic reticulum-plasma membrane tethering
KLMA_30484,GO:0000139,Golgi membrane
KLMA_30484,GO:0005198,structural molecule activity
KLMA_30484,GO:0006890,"retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum"
KLMA_30484,GO:0015031,protein transport
KLMA_30484,GO:0031410,cytoplasmic vesicle
KLMA_50431,GO:0002161,aminoacyl-tRNA editing activity
KLMA_50431,GO:0004832,valine-tRNA ligase activity
KLMA_50431,GO:0005524,ATP binding
KLMA_50431,GO:0005737,cytoplasm
KLMA_50431,GO:0006438,valyl-tRNA aminoacylation
KLMA_50446,GO:0003712,transcription coregulator activity
KLMA_50446,GO:0006357,regulation of transcription by RNA polymerase II
KLMA_50446,GO:0016592,mediator complex
KLMA_60016,GO:0005634,nucleus
KLMA_60016,GO:0006334,nucleosome assembly
KLMA_60016,GO:0006337,nucleosome disassembly
KLMA_60016,GO:0016573,histone acetylation
KLMA_60016,GO:0042393,histone binding
KLMA_60021,GO:0004181,metallocarboxypeptidase activity
KLMA_60021,GO:0006508,proteolysis
KLMA_60021,GO:0046872,metal ion binding
KLMA_40482,GO:0003735,structural constituent of ribosome
KLMA_40482,GO:0005840,ribosome
KLMA_40482,GO:0006412,translation
KLMA_40482,GO:0019843,rRNA binding
KLMA_40482,GO:1990904,ribonucleoprotein complex
KLMA_60031,GO:0005634,nucleus
KLMA_60031,GO:0016429,tRNA (adenine-N1-)-methyltransferase activity
KLMA_60031,GO:0031515,tRNA (m1A) methyltransferase complex
KLMA_40492,GO:0005096,GTPase activator activity
KLMA_40492,GO:0005774,vacuolar membrane
KLMA_40492,GO:0035556,intracellular signal transduction
KLMA_50094,GO:0000172,ribonuclease MRP complex
KLMA_50094,GO:0001682,tRNA 5'-leader removal
KLMA_50094,GO:0004519,endonuclease activity
KLMA_50094,GO:0005634,nucleus
KLMA_50094,GO:0005737,cytoplasm
KLMA_50094,GO:0030677,ribonuclease P complex
KLMA_50094,GO:0033204,ribonuclease P RNA binding
KLMA_60036,GO:0005886,plasma membrane
KLMA_60036,GO:0015079,potassium ion transmembrane transporter activity
KLMA_60036,GO:0030007,intracellular potassium ion homeostasis
KLMA_30504,GO:0008478,pyridoxal kinase activity
KLMA_30504,GO:0009443,pyridoxal 5'-phosphate salvage
KLMA_30504,GO:0016310,phosphorylation
